"majority_class","cluster","rank","token","sign","centered_eta_score","abs_score","selected","document_frequency","mean_weight","variance"
"entertainment",3,12,"movies","+",12.3958214304131,12.3958214304131,TRUE,79,0.1416605562,0.08865198331
"entertainment",3,13,"tech","-",-11.9511147558031,11.9511147558031,TRUE,82,0.1694688451,0.1273049455
"entertainment",3,14,"football","-",-11.8056924584625,11.8056924584625,TRUE,106,0.1932351342,0.1418960023
"entertainment",3,15,"team","-",-11.6703892010009,11.6703892010009,TRUE,131,0.2085139609,0.110676635
"entertainment",3,16,"song","+",11.5370798049544,11.5370798049544,TRUE,114,0.1397980656,0.08468951642
"entertainment",3,17,"star","+",11.2726839234262,11.2726839234262,TRUE,96,0.1756716952,0.1248596149
"entertainment",3,18,"software","-",-10.8996590720302,10.8996590720302,TRUE,69,0.1366783806,0.1346246663
"entertainment",3,19,"cast","+",10.5780369126607,10.5780369126607,TRUE,107,0.1347718923,0.07671821059
"entertainment",3,20,"computer","-",-10.3637482805421,10.3637482805421,TRUE,80,0.1291885552,0.09696283153
"entertainment",3,21,"show","+",9.62232362191777,9.62232362191777,TRUE,103,0.1750934009,0.1276695435
"entertainment",3,22,"internet","-",-8.97876143407932,8.97876143407932,TRUE,72,0.1342159439,0.1146720682
"entertainment",3,23,"films","+",8.78163523877807,8.78163523877807,TRUE,76,0.1176614102,0.06343603701
"entertainment",3,24,"because","-",-8.52906005975825,8.52906005975825,TRUE,205,0.3069867148,0.1354007007
"entertainment",3,25,"club","-",-8.40504322635287,8.40504322635287,TRUE,135,0.1701405717,0.08098740464
"entertainment",3,26,"nominated","+",8.36975846083902,8.36975846083902,TRUE,41,0.09169231794,0.08516571757
"entertainment",3,27,"computers","-",-7.8222158746027,7.8222158746027,TRUE,77,0.107174968,0.06686468252
"entertainment",3,28,"band","+",7.79572438658464,7.79572438658464,TRUE,55,0.09529523535,0.08974703808
"entertainment",3,29,"directed","+",7.31302180141461,7.31302180141461,TRUE,45,0.08921006866,0.07255948265
"entertainment",3,30,"starring","+",7.28539517561091,7.28539517561091,TRUE,72,0.09056380493,0.05053211967
