"method","K_fit","beta","lambda_mu","lambda_kappa","lambda_eta","ARI","loglik","pen_loglik","converged","iter","true_union_q","selected_q","TPR","FPR","Precision","F1","entry_TPR","entry_FPR","entry_Precision","entry_F1","MSE_mu","MSE_kappa","MSE_centered_eta","kappa_hat_mean","df","BIC","EBIC","common_selection_rate","specific_selection_rate","noise_selection_rate","scenario","rep","n","d","K_true","common_q","specific_q_per_component","specific_weight","true_entry_q","mu_pairwise_cos_mean","kappa_true_min","kappa_true_max","kappa_true_ratio"
"Separate 2D path/grid BIC + refit",4,NA,74.7431258322552,2.5588014202456,NA,0.646153420422277,97824.3782478975,NA,TRUE,29,22,81,1,0.756410256410256,0.271604938271605,0.427184466019418,NA,NA,NA,NA,0.00036333092205136,7.63171668652773,0.664533944371072,59.9179386164487,327,-193389.920519568,-191884.02986875,1,1,0.756410256410256,"specific_effect_common6_specific4",50,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.66867495737314,0.61640295068124,97640.9633798331,97284.7504807379,TRUE,33,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,0.00033158193662863,16.0660969045005,0.435598023956534,59.4216744990639,181,-194031.62305417,-193198.087250507,1,1,0.0512820512820513,"specific_effect_common6_specific4",50,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.66867495737314,0.697565659661275,97691.6594231536,NA,TRUE,28,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,0.000118792912627287,1.25455276732111,0.218340235682763,58.5755179022928,107,-194644.189031456,-194151.435821555,1,1,0.0512820512820513,"specific_effect_common6_specific4",50,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,30.3929715751557,NA,NA,NA,0.729381202907382,97974.8113186615,97542.3988135421,TRUE,2,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,1,0.613888888888889,0.153256704980843,0.26578073089701,0.000150800709880873,4.44066436268651,0.284560852256107,59.4903221742073,264,-194125.975243672,-192910.210314571,1,1,0.961538461538462,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,30.3929715751557,NA,NA,NA,0.725275545362917,98004.8151378763,NA,TRUE,11,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,NA,NA,NA,NA,0.00030438643902188,5.57933367353223,0.568596083944152,59.7331079956128,391,-193308.697961671,-191508.076418949,1,1,0.961538461538462,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,62.4967640468792,0,NA,0.734213616162089,97917.9707039491,97108.4302525288,TRUE,2,22,85,1,0.807692307692308,0.258823529411765,0.411214953271028,1,0.344444444444444,0.24390243902439,0.392156862745098,8.57316879783168e-05,2.59938396510839,0.143898424811259,59.0193195364757,167,-194682.346276308,-193913.282855248,1,1,0.807692307692308,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,62.4967640468792,0,NA,0.72501142686428,97998.8001167939,NA,TRUE,10,22,85,1,0.807692307692308,0.258823529411765,0.411214953271028,NA,NA,NA,NA,0.000286471696559739,5.57423116163466,0.539620989830347,59.7163773485302,343,-193628.240172897,-192048.666799103,1,1,0.807692307692308,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.79155325096248,0.681353739562472,97805.5742465131,97427.4953845534,TRUE,19,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,0.000263199956921964,10.9629984111286,0.334226280512405,58.5973976903792,175,-194402.291319204,-193596.386536656,1,1,0.0256410256410256,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.79155325096248,0.725983062226619,97867.1187276998,NA,TRUE,18,22,24,1,0.0256410256410256,0.916666666666667,0.956521739130435,NA,NA,NA,NA,9.90641025404665e-05,1.44678503533866,0.146741782680692,58.6540143235426,99,-195050.36968278,-194594.457834367,1,1,0.0256410256410256,"specific_effect_common6_specific4",51,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,35.8818458424628,NA,NA,NA,0.671026968559982,97714.5332423209,97221.938410319,TRUE,2,22,94,1,0.923076923076923,0.234042553191489,0.379310344827586,1,0.572222222222222,0.16260162601626,0.27972027972028,9.33068840200282e-05,6.6394102007988,0.245377836203485,59.7084064329905,249,-193709.035420175,-192562.348043864,1,1,0.923076923076923,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,35.8818458424628,NA,NA,NA,0.665715879070907,97751.8788766887,NA,TRUE,11,22,94,1,0.923076923076923,0.234042553191489,0.379310344827586,NA,NA,NA,NA,0.000226641985333766,5.82023518755284,0.473623290582955,59.586651814364,379,-192885.718502643,-191140.359002154,1,1,0.923076923076923,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,51.4116087659509,3.55965219843541,NA,0.66253249871898,97651.7352209465,96199.9703318835,TRUE,2,22,89,1,0.858974358974359,0.247191011235955,0.396396396396396,1,0.402777777777778,0.216216216216216,0.355555555555556,6.67533461726019e-05,8.48934363247892,0.191130129006211,54.9830443679448,188,-194004.812449444,-193139.040454479,1,1,0.858974358974359,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,51.4116087659509,3.55965219843541,NA,0.664003523120214,97749.0307980766,NA,TRUE,11,22,89,1,0.858974358974359,0.247191011235955,0.396396396396396,NA,NA,NA,NA,0.000224679375384804,5.43852060769231,0.465694140251762,59.50199674625,359,-193018.177450999,-191364.921354229,1,1,0.858974358974359,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.64716016121586,0.648449121738455,97579.129118955,97231.4191203451,TRUE,8,22,27,1,0.0641025641025641,0.814814814814815,0.897959183673469,NA,NA,NA,NA,0.000230755985289664,11.9876771379636,0.356510767846905,59.0107781485693,184,-193887.231266577,-193039.879952355,1,1,0.0641025641025641,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.64716016121586,0.667739034026838,97635.1147684682,NA,TRUE,18,22,27,1,0.0641025641025641,0.814814814814815,0.897959183673469,NA,NA,NA,NA,7.4262936154972e-05,4.12507589802351,0.193225217505917,59.1475314909153,111,-194503.468700969,-193992.294810325,1,1,0.0641025641025641,"specific_effect_common6_specific4",52,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,18.2557105247669,NA,NA,NA,0.678614152487134,97685.2010936309,97409.5521241076,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.8,0.121951219512195,0.217391304347826,0.000170253003086782,3.33359866390868,0.337251491326775,58.9046261116051,331,-193083.935189919,-191559.623858357,1,1,1,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,18.2557105247669,NA,NA,NA,0.662286166335206,97698.9379558982,NA,TRUE,8,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000291800918857551,3.36109256102187,0.516923634256017,58.8545479695083,403,-192614.050534367,-190758.166949413,1,1,1,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,64.7828063426639,3.30721950436154,NA,0.679911684506294,97572.4330206602,96021.0249411219,TRUE,2,22,84,1,0.794871794871795,0.261904761904762,0.415094339622642,1,0.313888888888889,0.261437908496732,0.414507772020725,5.41187977539022e-05,9.80785742845116,0.13096581671707,54.444032388983,156,-194067.256217799,-193348.849668785,1,1,0.794871794871795,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,64.7828063426639,3.30721950436154,NA,0.669067287318022,97685.753739533,NA,TRUE,14,22,84,1,0.794871794871795,0.261904761904762,0.415094339622642,NA,NA,NA,NA,0.000276371373189311,2.60232646610114,0.479389854107341,58.6153699000668,339,-193029.778439491,-191468.625746441,1,1,0.794871794871795,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.6212134799733,0.680725160324227,97513.5317415623,97163.8988252378,TRUE,5,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,0.000206566315466709,8.49878785644242,0.29038094721231,58.4570387785551,181,-193776.759777629,-192943.223973965,1,1,0.0512820512820513,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.6212134799733,0.685742110302908,97563.56505445,NA,TRUE,18,22,26,1,0.0512820512820513,0.846153846153846,0.916666666666667,NA,NA,NA,NA,7.47396799335221e-05,2.51353565429417,0.171022731928233,58.2666153422562,107,-194388.000294049,-193895.247084148,1,1,0.0512820512820513,"specific_effect_common6_specific4",53,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,28.5424782008745,NA,NA,NA,0.671991171711188,97558.5491332307,97139.9088268633,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.686111111111111,0.139372822299652,0.244648318042813,0.000150828135502532,4.12372629758456,0.32890701098152,58.7130392643836,290,-193113.849235557,-191778.34988162,1,1,0.987179487179487,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,28.5424782008745,NA,NA,NA,0.656355109902984,97586.0345429841,NA,TRUE,8,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000300771290753152,4.02079109564937,0.567080489673286,58.8157380135637,399,-192415.874729654,-190578.411825445,1,1,0.987179487179487,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,72.2987198810738,3.57603104117856,NA,0.665900255250019,97439.4777598874,95742.2735589605,TRUE,2,22,83,1,0.782051282051282,0.265060240963855,0.419047619047619,1,0.294444444444444,0.273972602739726,0.43010752688172,6.55615424260241e-05,16.3178005541293,0.154417261949376,53.7992235957551,149,-193849.699983206,-193163.529625494,1,1,0.782051282051282,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,72.2987198810738,3.57603104117856,NA,0.661662419118648,97573.7088923163,NA,TRUE,14,22,83,1,0.782051282051282,0.265060240963855,0.419047619047619,NA,NA,NA,NA,0.000277406019036992,3.46133217534106,0.522873918468622,58.6388457415724,335,-192833.319766174,-191290.587753868,1,1,0.782051282051282,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.8767800926457,0.656507065640833,97354.3049140963,96969.1492512903,TRUE,20,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,0.000247972490178329,20.1484467883448,0.418421732363597,58.3281087952651,172,-193520.475920208,-192728.386648218,1,1,0.0128205128205128,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.8767800926457,0.697805600512777,97408.8416544723,NA,TRUE,18,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,6.06371114348408e-05,2.89617702456393,0.134817185428218,57.9337253964794,95,-194161.446557441,-193723.955389772,1,1,0.0128205128205128,"specific_effect_common6_specific4",54,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,26.9354131955171,NA,NA,NA,0.664063439370269,97384.4851995274,96985.5329266827,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.716666666666667,0.134228187919463,0.236686390532544,0.000160467017007768,1.93055452002285,0.334825142682506,57.94264040572,301,-192689.736060081,-191303.579834099,1,1,1,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,26.9354131955171,NA,NA,NA,0.641672494648351,97410.7961193152,NA,TRUE,11,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000323139972147255,1.90904211510844,0.596382328430838,57.860095411229,403,-192037.766861201,-190181.883276247,1,1,1,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,55.8669632081635,3.63562538768459,NA,0.651561313171283,97282.4499271094,95778.9482065606,TRUE,2,22,93,1,0.91025641025641,0.236559139784946,0.382608695652174,1,0.380555555555556,0.225988700564972,0.368663594470046,7.57999182522922e-05,22.9189140759032,0.180227353290366,52.9388049583028,180,-193321.503904002,-192492.573270524,1,1,0.91025641025641,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,55.8669632081635,3.63562538768459,NA,0.648748793735604,97405.2775191344,NA,TRUE,18,22,93,1,0.91025641025641,0.236559139784946,0.382608695652174,NA,NA,NA,NA,0.000309903993329498,1.52328034744303,0.565863965293684,57.7201613188868,375,-192220.146808651,-190493.207988905,1,1,0.91025641025641,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.82479420707179,0.616850839449016,97179.6055272243,96810.6397923004,TRUE,33,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,0.000264453599976424,17.1625279678972,0.438724848202545,57.429898608613,172,-193171.077146464,-192378.987874474,1,1,0.0128205128205128,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.82479420707179,0.689752944787857,97247.5164873833,NA,TRUE,21,22,23,1,0.0128205128205128,0.956521739130435,0.977777777777778,NA,NA,NA,NA,8.1378346174983e-05,1.90389929375556,0.150764883034307,57.3149757374584,95,-193838.796223263,-193401.305055594,1,1,0.0128205128205128,"specific_effect_common6_specific4",55,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,33.7704942625496,NA,NA,NA,0.674635165473536,97912.7107742772,97432.852295625,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.605555555555556,0.155038759689922,0.268456375838926,0.000144832876639914,2.41195854763522,0.300742787945983,58.4532710969425,261,-194022.49742074,-192820.548002197,1,1,0.987179487179487,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,33.7704942625496,NA,NA,NA,0.673170271333284,97951.4536839775,NA,TRUE,12,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000345989874457059,2.63308628391284,0.645686938033007,58.6258834071171,399,-193146.713011641,-191309.250107432,1,1,0.987179487179487,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,70.421036846435,0,NA,0.695265986546767,97839.8437390694,96942.0680168697,TRUE,2,22,88,1,0.846153846153846,0.25,0.4,1,0.330555555555556,0.251572327044025,0.402010050251256,6.40987659960299e-05,1.95540389709345,0.137432331978917,58.0175197291619,162,-194560.631122944,-193814.593552814,1,1,0.846153846153846,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,70.421036846435,0,NA,0.664304963852501,97940.9095020334,NA,TRUE,15,22,88,1,0.846153846153846,0.25,0.4,NA,NA,NA,NA,0.000322566456219977,2.20975658414309,0.606251169476051,58.4798826189135,355,-193429.565880028,-191794.730464002,1,1,0.846153846153846,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,2.11991422462678,0.62113073735164,97697.8206992313,97276.0421771209,TRUE,15,22,22,1,0,1,1,NA,NA,NA,NA,0.000316856927979578,15.8976325901332,0.496382901613262,57.5346917718571,169,-194228.230756315,-193449.956994883,1,1,0,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,2.11991422462678,0.677848192635478,97781.0256752886,NA,TRUE,24,22,22,1,0,1,1,NA,NA,NA,NA,6.25459110245601e-05,1.46512759044868,0.11700740137008,57.8701774460506,91,-194933.44562019,-194514.375133265,1,1,0,"specific_effect_common6_specific4",56,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,56.6407860060418,NA,NA,NA,0.707839831734022,97645.0924715452,96898.9025718919,TRUE,2,22,95,1,0.935897435897436,0.231578947368421,0.376068376068376,1,0.433333333333333,0.204081632653061,0.338983050847458,9.34189459506973e-05,2.84891755661848,0.158434328796204,59.0441751145624,199,-193915.541642573,-192999.112775561,1,1,0.935897435897436,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,56.6407860060418,NA,NA,NA,0.670089517833167,97730.9043949047,NA,TRUE,11,22,95,1,0.935897435897436,0.231578947368421,0.376068376068376,NA,NA,NA,NA,0.00033249255582182,3.63821934403053,0.572135152293669,59.2256611251994,383,-192816.138517959,-191052.358336726,1,1,0.935897435897436,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,97.2526460042265,0,NA,0.714704157349077,97578.9525645819,96385.4591722997,TRUE,2,22,72,1,0.641025641025641,0.305555555555556,0.468085106382979,1,0.197222222222222,0.36036036036036,0.529801324503311,8.10749791681667e-05,2.22637775115204,0.0976171258737799,58.8564825874332,114,-194370.42102736,-193845.431626157,1,1,0.641025641025641,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,97.2526460042265,0,NA,0.6504704407743,97702.2910981186,NA,TRUE,11,22,72,1,0.641025641025641,0.305555555555556,0.468085106382979,NA,NA,NA,NA,0.000287534875574241,2.67956732827483,0.494043083268346,58.9929575105852,291,-193394.425410053,-192054.320885931,1,1,0.641025641025641,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,2.17468408552142,0.64449015094843,97477.1849878841,97055.4994778469,TRUE,12,22,20,0.909090909090909,0,1,0.952380952380952,NA,NA,NA,NA,0.000345485716939566,14.9987783201907,0.537318469971893,58.05537811922,163,-193828.405865294,-193077.763124978,1,0.875,0,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,2.17468408552142,0.693906872021848,97517.9030394968,NA,TRUE,18,22,20,0.909090909090909,0,1,0.952380952380952,NA,NA,NA,NA,0.00025458865651836,0.916369704090105,0.228493282655531,58.2399362811017,83,-194462.462390838,-194080.233265401,1,0.875,0,"specific_effect_common6_specific4",57,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,29.5058059662232,NA,NA,NA,0.708725495913539,97756.7064485425,97339.8444675571,TRUE,2,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,1,0.605555555555556,0.155038759689922,0.268456375838926,0.00011926882653719,2.09708194305006,0.261187266297928,58.5144383544053,261,-193710.488769271,-192508.539350728,1,1,0.961538461538462,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,29.5058059662232,NA,NA,NA,0.67563735377165,97787.8698410733,NA,TRUE,9,22,97,1,0.961538461538462,0.22680412371134,0.369747899159664,NA,NA,NA,NA,0.000272506550635558,2.11179995662526,0.509818756454034,58.5873918940238,391,-192874.807368065,-191074.185825343,1,1,0.961538461538462,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,81.291701196192,3.78034590068283,NA,0.67946366414224,97636.0762386916,95824.3282463147,TRUE,2,22,79,1,0.730769230769231,0.278481012658228,0.435643564356436,1,0.230555555555556,0.32520325203252,0.49079754601227,6.26764537106364e-05,19.9332248006384,0.15073163579634,53.0772645724052,126,-194401.775312232,-193821.523868797,1,1,0.730769230769231,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,81.291701196192,3.78034590068283,NA,0.686564697129774,97763.3153046026,NA,TRUE,22,22,79,1,0.730769230769231,0.278481012658228,0.435643564356436,NA,NA,NA,NA,0.000225852724532526,1.91040397244108,0.456834613745092,58.3789889225729,319,-193323.05667521,-191854.00738588,1,1,0.730769230769231,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.85346318165169,0.634260543713953,97580.1862303652,97206.4656853929,TRUE,5,22,22,1,0,1,1,NA,NA,NA,NA,0.000309353470958394,9.74156475264289,0.47682217026445,57.8232328116946,169,-193992.961818582,-193214.68805715,1,1,0,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.85346318165169,0.729665153712482,97640.8527354506,NA,TRUE,20,22,22,1,0,1,1,NA,NA,NA,NA,6.1168448925583e-05,0.853523303695443,0.124353485261558,57.6746496520886,91,-194653.099740514,-194234.029253589,1,1,0,"specific_effect_common6_specific4",58,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,9.09421854376481,NA,NA,NA,0.674647787347804,97648.1324926357,97504.9238352329,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.863888888888889,0.113960113960114,0.20460358056266,0.000225219839353039,3.5824214894653,0.503006346787185,58.9508279373569,354,-192850.919616512,-191220.689370672,1,1,1,"specific_effect_common6_specific4",59,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,9.09421854376481,NA,NA,NA,0.645518980294422,97651.8056199495,NA,TRUE,13,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000290362088838468,4.36655218436223,0.624668269330592,59.048518874144,403,-192519.785862469,-190663.902277516,1,1,1,"specific_effect_common6_specific4",59,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,32.8258903674708,4.18619469152688,NA,0.661617267991593,97566.3158841709,96220.9462695457,TRUE,2,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,1,0.577777777777778,0.161290322580645,0.277777777777778,0.000101769340411045,21.874988282264,0.285508478256068,53.0010024175765,251,-193398.785193317,-192242.887476634,1,1,0.987179487179487,"specific_effect_common6_specific4",59,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,32.8258903674708,4.18619469152688,NA,0.656639669799613,97651.3457536074,NA,TRUE,52,22,99,1,0.987179487179487,0.222222222222222,0.363636363636364,NA,NA,NA,NA,0.000283074415521893,3.80133646481704,0.608907994032261,58.9608974959298,399,-192546.497150901,-190709.034246692,1,1,0.987179487179487,"specific_effect_common6_specific4",59,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.76743193872934,0.607718214890078,97428.3255721091,97071.7801627277,TRUE,27,22,25,0.954545454545455,0.0512820512820513,0.84,0.893617021276596,NA,NA,NA,NA,0.000335718125581705,22.6905897506564,0.497928874963593,58.8513379622387,178,-193627.070704559,-192807.350411453,1,0.9375,0.0512820512820513,"specific_effect_common6_specific4",59,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.76743193872934,0.689356236465418,97478.2845535694,NA,TRUE,35,22,25,0.954545454545455,0.0512820512820513,0.84,0.893617021276596,NA,NA,NA,NA,0.000150803640304028,0.466071221721114,0.202734549407039,57.6700720407622,103,-194245.070313404,-193770.737784247,1,0.9375,0.0512820512820513,"specific_effect_common6_specific4",59,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC",4,24.3826529534238,NA,NA,NA,0.645094612314837,97545.3713746127,97182.3344425425,TRUE,2,22,100,1,1,0.22,0.360655737704918,1,0.7,0.136986301369863,0.240963855421687,0.000192214849267179,1.91157216561232,0.379395955172263,58.4666810193747,295,-193052.954941926,-191694.429737059,1,1,1,"specific_effect_common6_specific4",60,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Rossi path BIC + refit",4,24.3826529534238,NA,NA,NA,0.615398139053169,97568.5123438526,NA,TRUE,14,22,100,1,1,0.22,0.360655737704918,NA,NA,NA,NA,0.000387818290412536,1.72152361247709,0.659274006299279,58.5423226017137,403,-192353.199310275,-190497.315725322,1,1,1,"specific_effect_common6_specific4",60,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC",4,NA,58.7403304105962,3.06828146182654,NA,0.676156781105913,97445.2850514298,96021.2849744488,TRUE,2,22,89,1,0.858974358974359,0.247191011235955,0.396396396396396,1,0.366666666666667,0.232558139534884,0.377358490566038,9.22616992397904e-05,14.1872634827683,0.195145978080242,53.8348081310294,175,-193681.712929038,-192875.80814649,1,1,0.858974358974359,"specific_effect_common6_specific4",60,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Separate 2D path/grid BIC + refit",4,NA,58.7403304105962,3.06828146182654,NA,0.621733204108183,97559.7037936109,NA,TRUE,14,22,89,1,0.858974358974359,0.247191011235955,0.396396396396396,NA,NA,NA,NA,0.000392904453832238,0.749532126533038,0.615757040317374,58.133375308647,359,-192639.523442067,-190986.267345298,1,1,0.858974358974359,"specific_effect_common6_specific4",60,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC",4,NA,NA,NA,1.63009676264057,0.609953553210344,97361.2007013718,97022.2025883412,TRUE,33,22,27,1,0.0641025641025641,0.814814814814815,0.897959183673469,NA,NA,NA,NA,0.000275506788441905,16.517313286997,0.459177254164627,58.438711390067,184,-193451.374431411,-192604.023117189,1,1,0.0641025641025641,"specific_effect_common6_specific4",60,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
"Eta centered path BIC + refit",4,NA,NA,NA,1.63009676264057,0.649119624968791,97418.6789698215,NA,TRUE,23,22,27,1,0.0641025641025641,0.814814814814815,0.897959183673469,NA,NA,NA,NA,0.000113911603603648,1.62146672984061,0.244004739089001,57.9118816349671,111,-194070.597103676,-193559.423213031,1,1,0.0641025641025641,"specific_effect_common6_specific4",60,1000,100,4,6,4,0.5,40,0.857142857142857,30,90,3
